Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
compensate,suffer,0.4222222222222222,0.5274757742881775
compensate,consequence,0.6595959595959596,0.5178758502006531
compensate,ability,0.4142857142857143,0.47977346181869507
compensate,result,0.6,0.4574868381023407
compensate,damage,0.48888888888888893,0.44948694109916687
compensate,responsibility,0.565079365079365,0.44081273674964905
compensate,loss,0.5666666666666667,0.43258675932884216
compensate,employer,0.6416666666666667,0.42655736207962036
compensate,circumstance,0.7373677248677248,0.42543068528175354
compensate,cause,0.5222222222222221,0.42411530017852783
compensate,cause,0.5222222222222221,0.42411530017852783
compensate,quantity,0.48333333333333334,0.41725343465805054
compensate,impact,0.6444444444444445,0.4158603250980377
compensate,effect,0.48888888888888893,0.41340339183807373
compensate,change,0.48888888888888893,0.41310325264930725
compensate,shift,0.43333333333333335,0.40977638959884644
compensate,reward,0.5111111111111111,0.4093436896800995
compensate,individual,0.4666666666666666,0.40811362862586975
compensate,contribution,0.5777777777777778,0.40798065066337585
compensate,force,0.5222222222222221,0.40548160672187805
compensate,difficulty,0.39999999999999997,0.4050428569316864
compensate,effort,0.48888888888888893,0.40500783920288086
compensate,respect,0.5738095238095239,0.4040648639202118
compensate,wage,0.45,0.4026583135128021
compensate,fraction,0.44722222222222224,0.3980981111526489
compensate,plaintiff,0.5444444444444444,0.3980831205844879
compensate,risk,0.45,0.3963244557380676
compensate,manner,0.48888888888888893,0.3960064947605133
compensate,charge,0.5111111111111111,0.3940904438495636
compensate,situation,0.4333333333333333,0.39403900504112244
compensate,attempt,0.5738095238095239,0.3911629915237427
compensate,aid,0.0,0.3881252408027649
compensate,perception,0.5333333333333333,0.3860824406147003
compensate,focus,0.5222222222222221,0.3815973699092865
compensate,reason,0.5222222222222223,0.37943917512893677
compensate,basis,0.43333333333333335,0.37875133752822876
compensate,help,0.39999999999999997,0.37865424156188965
compensate,beneficiary,0.5242424242424243,0.37663733959198
compensate,intensity,0.5314814814814816,0.37520894408226013
compensate,factor,0.5111111111111111,0.37470439076423645
compensate,order,0.5333333333333333,0.37395399808883667
compensate,assistance,0.6,0.37360697984695435
compensate,desire,0.6,0.3714437782764435
compensate,money,0.5666666666666668,0.37084901332855225
compensate,behalf,0.5111111111111111,0.3675195872783661
compensate,frequency,0.4333333333333333,0.3658680021762848
compensate,interest,0.5750000000000001,0.3658234179019928
compensate,fact,0.45,0.36523470282554626
compensate,influence,0.4333333333333333,0.3629480302333832
compensate,rest,0.5666666666666667,0.36088255047798157
compensate,portion,0.46507936507936504,0.35968199372291565
compensate,asset,0.5222222222222221,0.35945624113082886
compensate,majority,0.44722222222222224,0.3575970232486725
compensate,pension,0.6047619047619048,0.3555399775505066
compensate,employee,0.6416666666666667,0.354909747838974
compensate,purpose,0.4904761904761905,0.3547263443470001
compensate,objective,0.6185185185185186,0.3518315255641937
compensate,fund,0.45,0.3511398434638977
compensate,attention,0.5444444444444444,0.3507939875125885
compensate,value,0.43333333333333335,0.34779950976371765
compensate,probability,0.5045454545454545,0.3457964360713959
compensate,opportunity,0.5045454545454545,0.345279335975647
compensate,output,0.6,0.34363308548927307
compensate,employment,0.7047619047619048,0.3428879976272583
compensate,coordinate,0.7866666666666667,0.341050386428833
compensate,input,0.5222222222222221,0.33931535482406616
compensate,government,0.6222222222222222,0.3391764163970947
compensate,judgment,0.6333333333333333,0.33916306495666504
compensate,discrimination,0.565079365079365,0.33836016058921814
compensate,struggle,0.4083333333333334,0.33826541900634766
compensate,defendant,0.6148148148148148,0.33802372217178345
compensate,investment,0.6222222222222222,0.3368630111217499
compensate,injury,0.4222222222222222,0.3365354537963867
compensate,duration,0.44722222222222224,0.33420655131340027
compensate,funding,0.4142857142857143,0.33360469341278076
compensate,energy,0.5111111111111111,0.33328551054000854
compensate,outcome,0.5738095238095239,0.33242884278297424
compensate,condition,0.6148148148148148,0.3312394917011261
compensate,strength,0.5583333333333333,0.3291708827018738
compensate,chance,0.48888888888888893,0.32850778102874756
compensate,distribution,0.45555555555555555,0.32768309116363525
compensate,favor,0.43333333333333335,0.3269079923629761
compensate,instance,0.4666666666666666,0.32665321230888367
compensate,time,0.5666666666666667,0.32471925020217896
compensate,mean,0.6833333333333332,0.32459986209869385
compensate,position,0.5750000000000001,0.32298725843429565
compensate,component,0.8669841269841271,0.3220888376235962
compensate,victim,0.5111111111111111,0.3211157023906708
compensate,debt,0.45,0.32027575373649597
compensate,buyer,0.43333333333333335,0.3196481168270111
compensate,power,0.5222222222222221,0.31962573528289795
compensate,person,0.6444444444444445,0.31927764415740967
compensate,account,0.6571428571428571,0.31761202216148376
compensate,level,0.43333333333333335,0.31600674986839294
compensate,feel,0.45,0.31590691208839417
compensate,target,0.5111111111111111,0.31422168016433716
compensate,use,0.4777777777777778,0.3115200102329254
compensate,response,0.6722222222222222,0.3101528584957123
compensate,point,0.65,0.3101089894771576
compensate,fear,0.45,0.30865979194641113
compensate,system,0.48888888888888893,0.3076401352882385
compensate,ownership,0.5314814814814816,0.30666911602020264
compensate,punishment,0.6222222222222222,0.3063076436519623
compensate,acquisition,0.5242424242424243,0.3053869605064392
compensate,spouse,0.5222222222222223,0.30363211035728455
compensate,decision,0.4666666666666666,0.30352509021759033
compensate,equipment,0.6444444444444444,0.3033674955368042
compensate,resolution,0.5333333333333333,0.3026885390281677
compensate,consumer,0.6722222222222222,0.3023540675640106
compensate,plan,0.5666666666666667,0.3018050789833069
compensate,skill,0.0,0.30023136734962463
compensate,minor,0.5222222222222221,0.2981058657169342
compensate,earn,0.5666666666666667,0.2979466915130615
compensate,exchange,0.5750000000000001,0.2977597713470459
compensate,contract,0.7666666666666667,0.29719141125679016
compensate,duty,0.0,0.29670965671539307
compensate,duty,0.0,0.29670965671539307
compensate,half,0.0,0.2959182858467102
compensate,shape,0.5333333333333333,0.2955707907676697
compensate,participant,0.5045454545454545,0.29525038599967957
compensate,suit,0.0,0.29426971077919006
compensate,society,0.5738095238095239,0.2940191626548767
compensate,option,0.6,0.2935909330844879
compensate,patient,0.6571428571428571,0.2931634783744812
compensate,principle,0.4481481481481482,0.29256007075309753
compensate,return,0.5111111111111111,0.291717529296875
compensate,right,0.43333333333333335,0.29147231578826904
compensate,drag,0.0,0.2904420793056488
compensate,bank,0.45,0.28954169154167175
compensate,ground,0.5111111111111111,0.289163202047348
compensate,pain,0.5666666666666667,0.28898194432258606
compensate,company,0.858095238095238,0.2889697253704071
compensate,counsel,0.6714285714285714,0.2889520823955536
compensate,end,0.6222222222222222,0.2867993712425232
compensate,viewpoint,0.6185185185185186,0.28604644536972046
compensate,currency,0.5583333333333333,0.28579118847846985
compensate,market,0.6,0.28568917512893677
compensate,judge,0.43333333333333335,0.28502997756004333
compensate,worker,0.5111111111111111,0.2845534384250641
compensate,offence,0.6571428571428571,0.2840932607650757
compensate,suspect,0.5738095238095239,0.2840358018875122
compensate,issuer,0.3444444444444444,0.2838835120201111
compensate,promise,0.6047619047619048,0.2838338613510132
compensate,unit,0.45,0.28184834122657776
compensate,occupant,0.6722222222222222,0.27988794445991516
compensate,protection,0.5333333333333333,0.2788124978542328
compensate,contractor,0.6666666666666666,0.2783759832382202
compensate,support,0.46507936507936504,0.277630478143692
compensate,freedom,0.46507936507936504,0.276873916387558
compensate,authority,0.4740740740740741,0.2761676609516144
compensate,light,0.43333333333333335,0.27612993121147156
compensate,eye,0.4777777777777778,0.27574872970581055
compensate,state,0.43333333333333335,0.2735844552516937
compensate,heat,0.45,0.27320486307144165
compensate,think,0.43333333333333335,0.27267488837242126
compensate,vehicle,0.46507936507936504,0.27246227860450745
compensate,period,0.48888888888888893,0.2711264491081238
compensate,medium,0.5111111111111111,0.27038365602493286
compensate,process,0.6714285714285714,0.270276814699173
compensate,clothe,0.6,0.27019381523132324
compensate,institution,0.5242424242424243,0.26928457617759705
compensate,purchase,0.5750000000000001,0.2679542303085327
compensate,performance,0.6359307359307359,0.2675646245479584
compensate,warrant,0.46507936507936504,0.267156720161438
compensate,case,0.5722222222222223,0.26650333404541016
compensate,whole,0.5333333333333333,0.26579993963241577
compensate,escape,0.6444444444444445,0.26535752415657043
compensate,belief,0.4222222222222222,0.2652627229690552
compensate,subject,0.49523809523809526,0.26344209909439087
compensate,population,0.5333333333333333,0.2632560729980469
compensate,job,0.4777777777777778,0.26123201847076416
compensate,invoice,0.46507936507936504,0.26117637753486633
compensate,reputation,0.5333333333333333,0.26065725088119507
compensate,property,0.5499999999999999,0.2604903280735016
compensate,human,0.5222222222222221,0.25953516364097595
compensate,environment,0.5181818181818182,0.25927361845970154
compensate,representation,0.638095238095238,0.2588249742984772
compensate,care,0.5666666666666667,0.2585989832878113
compensate,donor,0.5333333333333333,0.25817635655403137
compensate,task,0.45,0.25784844160079956
compensate,hardware,0.31666666666666665,0.2575651705265045
compensate,receiver,0.44722222222222224,0.25744378566741943
compensate,price,0.5222222222222221,0.2573311924934387
compensate,parent,0.6888888888888888,0.25708964467048645
compensate,occasion,0.5750000000000001,0.25668013095855713
compensate,conclusion,0.6,0.25636932253837585
compensate,thousand,0.5499999999999999,0.25605475902557373
compensate,number,0.5111111111111111,0.2559156119823456
compensate,jurisdiction,0.45555555555555555,0.25556114315986633
compensate,movement,0.6722222222222222,0.2552703320980072
compensate,owner,0.5222222222222221,0.25517159700393677
compensate,passenger,0.6185185185185186,0.25448107719421387
compensate,figure,0.4222222222222222,0.25425654649734497
compensate,nation,0.5111111111111111,0.25313255190849304
compensate,region,0.48888888888888893,0.25307682156562805
compensate,provider,0.44722222222222224,0.25294339656829834
compensate,material,0.5583333333333333,0.25262272357940674
compensate,degree,0.5111111111111111,0.25210076570510864
compensate,major,0.3666666666666667,0.25199151039123535
compensate,court,0.6333333333333333,0.25113946199417114
compensate,entity,0.6,0.25106850266456604
compensate,trader,0.4222222222222222,0.2506489157676697
compensate,independence,0.49444444444444446,0.2504514157772064
compensate,customer,0.5750000000000001,0.2498377114534378
compensate,transport,0.5314814814814816,0.24978278577327728
compensate,arm,0.4777777777777778,0.24962177872657776
compensate,retiree,0.49523809523809526,0.24951381981372833
compensate,fate,0.45,0.2493717074394226
compensate,physician,0.5314814814814816,0.24897189438343048
compensate,organisation,0.5722222222222223,0.24884669482707977
compensate,build,0.0,0.24765537679195404
compensate,treatment,0.5888888888888889,0.24660810828208923
compensate,organization,0.49444444444444446,0.24642492830753326
compensate,trade,0.43333333333333335,0.24628666043281555
compensate,decade,0.6055555555555555,0.24617117643356323
compensate,transportation,0.565079365079365,0.24579420685768127
compensate,transaction,0.5878787878787879,0.24527014791965485
compensate,continent,0.6185185185185186,0.24473300576210022
compensate,meal,0.5666666666666667,0.2445184886455536
compensate,seller,0.4222222222222222,0.2437146157026291
compensate,life,0.45,0.24306872487068176
compensate,donation,0.6333333333333333,0.24254682660102844
compensate,premise,0.6714285714285714,0.24185456335544586
compensate,legislature,0.6515151515151515,0.24185451865196228
compensate,recipient,0.5888888888888889,0.24179865419864655
compensate,face,0.5666666666666667,0.24153971672058105
compensate,food,0.45,0.24135740101337433
compensate,wheel,0.43333333333333335,0.24117732048034668
compensate,action,0.6,0.2406182736158371
compensate,size,0.45,0.23950225114822388
compensate,thing,0.43333333333333335,0.23914185166358948
compensate,relationship,0.5333333333333333,0.2385447919368744
compensate,association,0.5848484848484848,0.2374400496482849
compensate,country,0.6571428571428571,0.23710337281227112
compensate,justice,0.32857142857142857,0.23674385249614716
compensate,child,0.43333333333333335,0.23655511438846588
compensate,attack,0.3444444444444444,0.2364453673362732
compensate,permission,0.5333333333333333,0.23622068762779236
compensate,idea,0.5666666666666667,0.2358427792787552
compensate,emergency,0.4481481481481482,0.23575890064239502
compensate,audience,0.5583333333333333,0.23561367392539978
compensate,blood,0.43333333333333335,0.2354770004749298
compensate,knowledge,0.5314814814814816,0.23525583744049072
compensate,context,0.6714285714285714,0.23503480851650238
compensate,offender,0.6333333333333333,0.23499923944473267
compensate,bill,0.0,0.23493613302707672
compensate,enemy,0.5222222222222221,0.23397813737392426
compensate,portfolio,0.3074074074074074,0.233534038066864
compensate,attorney,0.44722222222222224,0.23308919370174408
compensate,memory,0.48888888888888893,0.23299352824687958
compensate,gender,0.5111111111111111,0.23225486278533936
compensate,detail,0.5111111111111111,0.23137809336185455
compensate,success,0.5761904761904763,0.231224924325943
compensate,torso,0.5333333333333333,0.23098544776439667
compensate,jury,0.0,0.23079557716846466
compensate,department,0.6571428571428571,0.23070712387561798
compensate,broker,0.5111111111111111,0.230145663022995
compensate,part,0.45,0.22959387302398682
compensate,water,0.43333333333333335,0.22942613065242767
compensate,user,0.45,0.22897326946258545
compensate,deceased,0.5750000000000001,0.22807931900024414
compensate,doctor,0.3444444444444444,0.22739146649837494
compensate,request,0.5761904761904763,0.22717301547527313
compensate,grave,0.43333333333333335,0.22663268446922302
compensate,bidder,0.4222222222222222,0.22635506093502045
compensate,exhibit,0.49523809523809526,0.22568707168102264
compensate,place,0.5222222222222221,0.2256372720003128
compensate,content,0.6714285714285714,0.22531303763389587
compensate,practice,0.4666666666666666,0.22525329887866974
compensate,plant,0.6333333333333333,0.22484511137008667
compensate,activity,0.48333333333333334,0.22425678372383118
compensate,occupation,0.6222222222222222,0.2237975299358368
compensate,weapon,0.6055555555555555,0.2233765870332718
compensate,conversion,0.6,0.22302661836147308
compensate,role,0.5666666666666667,0.22290664911270142
compensate,dimension,0.6148148148148148,0.22290024161338806
compensate,axle,0.45,0.22224584221839905
compensate,manufacturer,0.638888888888889,0.22218351066112518
