Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
lead,effort,0.47222222222222215,0.5323512554168701
lead,result,0.47222222222222215,0.506905734539032
lead,loss,0.5,0.5043702721595764
lead,chance,0.47222222222222215,0.5009527802467346
lead,role,0.0,0.5000454783439636
lead,success,0.0,0.4981253147125244
lead,point,0.0,0.49547603726387024
lead,end,0.7222222222222222,0.49472755193710327
lead,opportunity,0.0,0.4925214946269989
lead,cause,0.48333333333333334,0.48434287309646606
lead,cause,0.48333333333333334,0.48434287309646606
lead,half,0.5,0.4786420166492462
lead,help,0.5,0.4714907109737396
lead,risk,0.0,0.46918296813964844
lead,play,0.6666666666666666,0.466704398393631
lead,major,0.48333333333333334,0.4613475501537323
lead,attempt,0.42857142857142855,0.43744519352912903
lead,influence,0.4537037037037037,0.43373456597328186
lead,place,0.6333333333333333,0.4317367374897003
lead,decision,0.4166666666666667,0.43074831366539
lead,time,0.0,0.43074294924736023
lead,rest,0.5,0.4289248585700989
lead,field,0.6333333333333333,0.42741551995277405
lead,impact,0.47222222222222215,0.4265516400337219
lead,life,0.5,0.42468321323394775
lead,action,0.47222222222222215,0.41995930671691895
lead,record,0.611111111111111,0.41443726420402527
lead,home,0.0,0.4142186641693115
lead,reason,0.611111111111111,0.41137444972991943
lead,struggle,0.0,0.41068848967552185
lead,position,0.0,0.40999287366867065
lead,focus,0.0,0.40753525495529175
lead,majority,0.4583333333333333,0.4060891270637512
lead,part,0.5,0.4043954014778137
lead,performance,0.44696969696969696,0.40198656916618347
lead,attention,0.40740740740740744,0.4017476439476013
lead,desire,0.47222222222222215,0.4001988172531128
lead,head,0.8333333333333334,0.3996022939682007
lead,right,0.0,0.39929091930389404
lead,responsibility,0.44047619047619047,0.3986039161682129
lead,relationship,0.5555555555555555,0.3984833061695099
lead,group,0.0,0.39392510056495667
lead,injury,0.0,0.39303073287010193
lead,process,0.0,0.3924567401409149
lead,ability,0.46428571428571425,0.39206212759017944
lead,suffer,0.0,0.39199286699295044
lead,change,0.47222222222222215,0.39182761311531067
lead,job,0.0,0.3913336396217346
lead,energy,0.47222222222222215,0.3904912769794464
lead,road,0.6666666666666666,0.39001408219337463
lead,individual,0.45,0.38972926139831543
lead,face,0.5,0.38785719871520996
lead,outcome,0.0,0.3870724141597748
lead,level,0.6333333333333333,0.3823312222957611
lead,death,0.6333333333333333,0.3804531693458557
lead,force,0.0,0.37959524989128113
lead,fact,0.5,0.3795674443244934
lead,fear,0.6666666666666666,0.37934669852256775
lead,battle,0.47222222222222215,0.3784177899360657
lead,attack,0.47222222222222215,0.3757342994213104
lead,situation,0.4537037037037037,0.3756706118583679
lead,power,0.0,0.3745392858982086
lead,double,0.0,0.37434056401252747
lead,nation,0.47222222222222215,0.3711777329444885
lead,set,0.5277777777777778,0.37053319811820984
lead,return,0.47222222222222215,0.37051528692245483
lead,charge,0.47222222222222215,0.36897745728492737
lead,favor,0.48333333333333334,0.36713656783103943
lead,practice,0.4583333333333333,0.3665938377380371
lead,state,0.48333333333333334,0.3652386963367462
lead,conclusion,0.45,0.36515191197395325
lead,promise,0.0,0.36464858055114746
lead,plan,0.6666666666666666,0.36396270990371704
lead,veteran,0.46428571428571425,0.36089420318603516
lead,interest,0.4583333333333333,0.36044013500213623
lead,disease,0.5952380952380952,0.3588801622390747
lead,escape,0.611111111111111,0.35761570930480957
lead,damage,0.47222222222222215,0.3565405309200287
lead,thing,0.0,0.35604387521743774
lead,feel,0.5,0.35369107127189636
lead,idea,0.6666666666666666,0.3530086874961853
lead,strength,0.4583333333333333,0.35276857018470764
lead,earn,0.6666666666666666,0.3521529734134674
lead,study,0.48333333333333334,0.3505803942680359
lead,course,0.0,0.35034701228141785
lead,decade,0.75,0.34952613711357117
lead,blood,0.6333333333333333,0.3495178818702698
lead,ground,0.47222222222222215,0.34882575273513794
lead,think,0.0,0.34794971346855164
lead,human,0.48333333333333334,0.3479115962982178
lead,world,0.48333333333333334,0.3474649488925934
lead,director,0.4166666666666667,0.3469042181968689
lead,candidate,0.5740740740740741,0.34627214074134827
lead,possession,0.45,0.34617292881011963
lead,line,0.5,0.3457910120487213
lead,country,0.0,0.34457358717918396
lead,knowledge,0.4537037037037037,0.3411957323551178
lead,research,0.5833333333333334,0.3405435383319855
lead,period,0.611111111111111,0.3402867913246155
lead,environment,0.44696969696969696,0.3390575051307678
lead,guard,0.6333333333333333,0.33863556385040283
lead,appearance,0.39999999999999997,0.3384753465652466
lead,consequence,0.44696969696969696,0.33780214190483093
lead,race,0.5,0.33750686049461365
lead,factor,0.47222222222222215,0.3374422490596771
lead,task,0.5,0.3365013301372528
lead,build,0.48333333333333334,0.33570435643196106
lead,manner,0.47222222222222215,0.33524537086486816
lead,purpose,0.0,0.3351157009601593
lead,fire,0.0,0.3349563777446747
lead,pain,0.5,0.3337351083755493
lead,government,0.45,0.33318495750427246
lead,belief,0.4444444444444444,0.33241063356399536
lead,producer,0.4583333333333333,0.3320765793323517
lead,mean,0.6666666666666666,0.33004045486450195
lead,audience,0.5972222222222222,0.32791805267333984
lead,patient,0.46428571428571425,0.3278224468231201
lead,material,0.4166666666666667,0.32773953676223755
lead,effect,0.47222222222222215,0.3276497721672058
lead,number,0.0,0.3272427022457123
lead,fate,0.5,0.32723912596702576
lead,organization,0.4444444444444444,0.3268742561340332
lead,victim,0.0,0.32241377234458923
lead,objective,0.4537037037037037,0.3218972980976105
lead,couple,0.0,0.32010599970817566
lead,response,0.4583333333333333,0.32009950280189514
lead,order,0.48333333333333334,0.320024311542511
lead,movement,0.4583333333333333,0.319873571395874
lead,difficulty,0.45,0.31935301423072815
lead,care,0.5,0.3192122280597687
lead,day,0.5277777777777778,0.3189772069454193
lead,use,0.5277777777777778,0.3188464641571045
