Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
involve,focus,0.44761904761904764,0.5383633971214294
involve,purpose,0.5238095238095238,0.535332202911377
involve,process,0.5238095238095238,0.5314405560493469
involve,individual,0.5761904761904763,0.5252301096916199
involve,basis,0.0,0.5226331353187561
involve,responsibility,0.5357142857142857,0.5195867419242859
involve,consequence,0.45598845598845594,0.5168227553367615
involve,risk,0.46428571428571425,0.5157137513160706
involve,result,0.4365079365079365,0.5044711232185364
involve,manner,0.5396825396825397,0.5025059580802917
involve,practice,0.4226190476190476,0.4940762519836426
involve,fact,0.0,0.49187755584716797
involve,interest,0.6011904761904762,0.48585084080696106
involve,cause,0.44761904761904764,0.48357272148132324
involve,cause,0.44761904761904764,0.48357272148132324
involve,difficulty,0.49523809523809526,0.4793682396411896
involve,activity,0.5119047619047619,0.47813478112220764
involve,outcome,0.5238095238095238,0.47806957364082336
involve,major,0.44761904761904764,0.4678913950920105
involve,knowledge,0.671957671957672,0.46613913774490356
involve,reason,0.4365079365079365,0.46154823899269104
involve,task,0.0,0.45815497636795044
involve,course,0.5396825396825397,0.4557262361049652
involve,context,0.5079365079365079,0.45446348190307617
involve,mean,0.46428571428571425,0.45435526967048645
involve,majority,0.4226190476190476,0.4526735246181488
involve,role,0.5952380952380952,0.45237818360328674
involve,relationship,0.4682539682539682,0.45156267285346985
involve,attention,0.335978835978836,0.45047736167907715
involve,human,0.0,0.45020753145217896
involve,instance,0.6011904761904762,0.4495048224925995
involve,objective,0.4761904761904761,0.44660529494285583
involve,impact,0.4365079365079365,0.4454904794692993
involve,ability,0.5238095238095238,0.4439864158630371
involve,opportunity,0.41125541125541126,0.4374489188194275
involve,situation,0.41798941798941797,0.4369959235191345
involve,effort,0.4365079365079365,0.43474796414375305
involve,use,0.0,0.4341643154621124
involve,conclusion,0.46507936507936504,0.43388211727142334
involve,attempt,0.0,0.4335302710533142
involve,part,0.0,0.43237051367759705
involve,idea,0.46428571428571425,0.4258786737918854
involve,action,0.4365079365079365,0.42464905977249146
involve,belief,0.5396825396825397,0.42277705669403076
involve,change,0.5396825396825397,0.41833436489105225
involve,violence,0.7130952380952381,0.4172019362449646
involve,desire,0.4365079365079365,0.4157894253730774
involve,respect,0.42857142857142855,0.4156762957572937
involve,person,0.4365079365079365,0.4156239926815033
involve,perception,0.4142857142857143,0.41444095969200134
involve,research,0.4226190476190476,0.4130036532878876
involve,whole,0.6761904761904761,0.4121568202972412
involve,subject,0.42857142857142855,0.4115598797798157
involve,influence,0.671957671957672,0.41151681542396545
involve,plan,0.46428571428571425,0.40796539187431335
involve,probability,0.48917748917748916,0.4078795611858368
involve,help,0.46428571428571425,0.40507611632347107
involve,assistance,0.49523809523809526,0.4044155776500702
involve,circumstance,0.48412698412698413,0.4040103256702423
involve,public,0.4365079365079365,0.40372234582901
involve,funding,0.42857142857142855,0.40247687697410583
involve,minor,0.6761904761904761,0.40124228596687317
involve,time,0.46428571428571425,0.39867904782295227
involve,fear,0.0,0.3985215723514557
involve,premise,0.42857142857142855,0.39848750829696655
involve,coordinate,0.49523809523809526,0.3973785936832428
involve,employment,0.46507936507936504,0.39582449197769165
involve,principle,0.671957671957672,0.3956553637981415
involve,injury,0.5396825396825397,0.3922410309314728
involve,suffer,0.4365079365079365,0.3918905258178711
involve,order,0.0,0.39087042212486267
involve,environment,0.6562770562770562,0.3890724182128906
involve,care,0.0,0.38801100850105286
involve,promise,0.5238095238095238,0.3879205286502838
involve,treatment,0.41798941798941797,0.3865698575973511
involve,pain,0.5952380952380952,0.3862360715866089
involve,thing,0.5619047619047619,0.3857109248638153
involve,damage,0.4365079365079365,0.38490524888038635
involve,study,0.0,0.38464850187301636
involve,think,0.5619047619047619,0.38402724266052246
involve,warrant,0.0,0.38382747769355774
involve,suspect,0.42857142857142855,0.3834502100944519
involve,decision,0.5119047619047619,0.3812338709831238
involve,skill,0.5619047619047619,0.37929171323776245
involve,struggle,0.5119047619047619,0.3788951337337494
involve,specialization,0.43650793650793646,0.37882500886917114
involve,crime,0.5619047619047619,0.37845656275749207
involve,effect,0.0,0.37816351652145386
involve,aid,0.4920634920634921,0.37814003229141235
involve,government,0.5738095238095239,0.37619414925575256
involve,ownership,0.4761904761904761,0.37586113810539246
involve,patient,0.42857142857142855,0.37552568316459656
involve,punishment,0.46507936507936504,0.37199491262435913
involve,case,0.0,0.3718932867050171
involve,couple,0.6428571428571429,0.37160539627075195
involve,information,0.5670995670995671,0.3711508810520172
involve,force,0.5619047619047619,0.37015217542648315
involve,investment,0.6571428571428571,0.3693234324455261
involve,conversation,0.5515873015873015,0.36835670471191406
involve,success,0.42857142857142855,0.36753302812576294
