CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
wellbeing,care,0.4537037037037037,0.4787049889564514
wellbeing,environment,0.5193602693602694,0.44179147481918335
wellbeing,affect,0.4259259259259259,0.4256562888622284
wellbeing,organisation,0.2962962962962963,0.42329779267311096
wellbeing,perception,0.6148148148148148,0.41888687014579773
wellbeing,individual,0.4037037037037037,0.41633838415145874
wellbeing,responsibility,0.49338624338624343,0.4118395447731018
wellbeing,society,0.335978835978836,0.41126155853271484
wellbeing,concern,0.5026455026455027,0.4105313718318939
wellbeing,life,0.40740740740740744,0.40639784932136536
wellbeing,impact,0.0,0.3912869989871979
wellbeing,consequence,0.5353535353535354,0.38139915466308594
wellbeing,perceive,0.5694444444444444,0.3804141581058502
wellbeing,risk,0.0,0.3803364932537079
wellbeing,literacy,0.32407407407407407,0.3767092525959015
wellbeing,practitioner,0.4166666666666667,0.37434861063957214
wellbeing,desire,0.5,0.3704245388507843
wellbeing,employment,0.6148148148148148,0.3662317097187042
wellbeing,adulthood,0.40740740740740744,0.36363300681114197
wellbeing,creativity,0.4740740740740741,0.3632407486438751
wellbeing,independence,0.5277777777777778,0.36161738634109497
wellbeing,treatment,0.5555555555555555,0.3611309230327606
wellbeing,treatment,0.5555555555555555,0.3611309230327606
wellbeing,gender,0.5185185185185185,0.3605198860168457
wellbeing,gender,0.5185185185185185,0.3605198860168457
wellbeing,freedom,0.5026455026455027,0.3591964840888977
wellbeing,outcome,0.41798941798941797,0.3585096299648285
wellbeing,outcome,0.41798941798941797,0.3585096299648285
wellbeing,human,0.43703703703703706,0.3576352894306183
wellbeing,community,0.3148148148148148,0.357524037361145
wellbeing,energy,0.5185185185185185,0.3544003367424011
wellbeing,belief,0.6203703703703703,0.3541499078273773
wellbeing,patient,0.4761904761904761,0.3531508445739746
wellbeing,body,0.0,0.35267114639282227
wellbeing,focus,0.0,0.349123477935791
wellbeing,focus,0.0,0.349123477935791
wellbeing,knowledge,0.6296296296296297,0.34881097078323364
wellbeing,knowledge,0.6296296296296297,0.34881097078323364
wellbeing,loss,0.4537037037037037,0.3459990918636322
wellbeing,aid,0.0,0.34577834606170654
wellbeing,attention,0.4444444444444444,0.3406231999397278
wellbeing,child,0.43703703703703706,0.3384210169315338
wellbeing,strength,0.5694444444444444,0.3374013304710388
wellbeing,contribution,0.4166666666666667,0.3365999162197113
wellbeing,suffer,0.4259259259259259,0.33492735028266907
wellbeing,assistance,0.4333333333333333,0.3345857858657837
wellbeing,disease,0.5026455026455027,0.33304253220558167
wellbeing,success,0.41798941798941797,0.3320029377937317
wellbeing,success,0.41798941798941797,0.3320029377937317
wellbeing,resource,0.49074074074074076,0.3313939869403839
wellbeing,help,0.5740740740740741,0.33105430006980896
wellbeing,circumstance,0.46296296296296297,0.33077165484428406
wellbeing,activity,0.41203703703703703,0.3248540461063385
wellbeing,influence,0.5555555555555555,0.3244539797306061
wellbeing,opportunity,0.3013468013468013,0.3234848380088806
wellbeing,objective,0.46296296296296297,0.3226988613605499
wellbeing,relationship,0.5925925925925926,0.3192429840564728
wellbeing,consumer,0.41203703703703703,0.3182191252708435
wellbeing,provide,0.335978835978836,0.31634780764579773
wellbeing,experience,0.6148148148148148,0.3159613609313965
wellbeing,lack,0.4537037037037037,0.315931499004364
wellbeing,protection,0.5444444444444444,0.31319665908813477
wellbeing,purpose,0.41798941798941797,0.3101184070110321
wellbeing,research,0.49074074074074076,0.30969497561454773
wellbeing,pain,0.0,0.3090074360370636
wellbeing,physician,0.48148148148148145,0.30854812264442444
wellbeing,respect,0.5026455026455027,0.3078997731208801
wellbeing,justice,0.335978835978836,0.3043001592159271
wellbeing,feel,0.5833333333333334,0.3035154938697815
wellbeing,household,0.40740740740740744,0.30295640230178833
wellbeing,severity,0.5694444444444444,0.3014555275440216
wellbeing,symptom,0.0,0.30104967951774597
wellbeing,symptom,0.0,0.30104967951774597
wellbeing,treat,0.43703703703703706,0.2993774116039276
wellbeing,situation,0.48148148148148145,0.2987288236618042
wellbeing,consult,0.41798941798941797,0.2982432544231415
wellbeing,food,0.0,0.2967880964279175
wellbeing,condition,0.48148148148148145,0.2967225909233093
wellbeing,evaluate,0.5694444444444444,0.2955326735973358
wellbeing,reward,0.35185185185185186,0.2950884997844696
wellbeing,population,0.5444444444444444,0.29371750354766846
wellbeing,population,0.5444444444444444,0.29371750354766846
wellbeing,pension,0.5873015873015873,0.29180091619491577
wellbeing,spouse,0.4259259259259259,0.2917426526546478
wellbeing,sport,0.0,0.2917303144931793
wellbeing,own,0.48148148148148145,0.2912277579307556
wellbeing,involve,0.5026455026455027,0.2903180420398712
wellbeing,liberty,0.4761904761904761,0.28979673981666565
wellbeing,reputation,0.5444444444444444,0.2895568013191223
wellbeing,employee,0.5694444444444444,0.28925076127052307
wellbeing,ability,0.4761904761904761,0.2889227569103241
wellbeing,value,0.37407407407407406,0.28792399168014526
wellbeing,value,0.37407407407407406,0.28792399168014526
wellbeing,viewpoint,0.5462962962962963,0.28681355714797974
wellbeing,pet,0.48148148148148145,0.28614261746406555
wellbeing,struggle,0.4583333333333333,0.28531917929649353
wellbeing,worker,0.5185185185185185,0.284836083650589
wellbeing,person,0.5185185185185185,0.2843689024448395
wellbeing,possess,0.41798941798941797,0.28411683440208435
wellbeing,family,0.35185185185185186,0.2837720811367035
wellbeing,fear,0.4537037037037037,0.28310462832450867
wellbeing,result,0.5185185185185185,0.2762087881565094
wellbeing,result,0.5185185185185185,0.2762087881565094
wellbeing,dimension,0.4444444444444444,0.2760542035102844
wellbeing,status,0.0,0.2758001685142517
wellbeing,status,0.0,0.2758001685142517
wellbeing,manage,0.4259259259259259,0.27454453706741333
wellbeing,context,0.41798941798941797,0.27448076009750366
wellbeing,basis,0.43703703703703706,0.2735580801963806
wellbeing,activism,0.41203703703703703,0.27269306778907776
wellbeing,level,0.5814814814814815,0.2720852494239807
wellbeing,level,0.5814814814814815,0.2720852494239807
wellbeing,intelligence,0.6917989417989419,0.272048681974411
wellbeing,factor,0.0,0.26938650012016296
wellbeing,pensioner,0.5462962962962963,0.26938432455062866
wellbeing,support,0.0,0.26930367946624756
wellbeing,support,0.0,0.26930367946624756
wellbeing,employer,0.5694444444444444,0.2688787579536438
wellbeing,employer,0.5694444444444444,0.2688787579536438
wellbeing,establish,0.5462962962962963,0.26886385679244995
wellbeing,public,0.5,0.2686617076396942
wellbeing,injury,0.0,0.2679002583026886
wellbeing,infant,0.4259259259259259,0.2677726447582245
wellbeing,birth,0.0,0.2660619914531708
wellbeing,institution,0.468013468013468,0.26558035612106323
wellbeing,friendship,0.4333333333333333,0.2645626366138458
wellbeing,practice,0.32407407407407407,0.26326584815979004
wellbeing,animal,0.4259259259259259,0.2624276578426361
wellbeing,home,0.4537037037037037,0.26114779710769653
wellbeing,principle,0.3148148148148148,0.25966453552246094
wellbeing,change,0.4259259259259259,0.25899213552474976
wellbeing,violence,0.48148148148148145,0.25870078802108765
wellbeing,investment,0.5444444444444444,0.2584969103336334
wellbeing,behalf,0.5185185185185185,0.25790563225746155
wellbeing,effort,0.4259259259259259,0.2571212649345398
wellbeing,discrimination,0.45502645502645506,0.25685474276542664
wellbeing,asset,0.43703703703703706,0.25666171312332153
wellbeing,organization,0.2962962962962963,0.25612673163414
wellbeing,eradication,0.5353535353535354,0.2560831904411316
wellbeing,calorie,0.4761904761904761,0.2552209496498108
wellbeing,truth,0.0,0.25419387221336365
wellbeing,homeland,0.5694444444444444,0.25304147601127625
wellbeing,blessing,0.6601851851851852,0.2529720664024353
wellbeing,doctor,0.0,0.2518816888332367
wellbeing,choice,0.35185185185185186,0.25138360261917114
wellbeing,role,0.40740740740740744,0.25105997920036316
wellbeing,role,0.40740740740740744,0.25105997920036316
wellbeing,plan,0.4537037037037037,0.2504689693450928
wellbeing,promise,0.335978835978836,0.24918147921562195
wellbeing,manner,0.4259259259259259,0.24850723147392273
wellbeing,rest,0.4537037037037037,0.24716800451278687
wellbeing,interest,0.49074074074074076,0.24693378806114197
wellbeing,difficulty,0.3074074074074074,0.2457498162984848
wellbeing,ownership,0.5555555555555555,0.2435961812734604
wellbeing,religion,0.6481481481481481,0.24217261373996735
wellbeing,nation,0.5185185185185185,0.24153432250022888
wellbeing,world,0.5407407407407407,0.24002622067928314
wellbeing,age,0.48148148148148145,0.2399885207414627
wellbeing,occasion,0.49074074074074076,0.23921604454517365
wellbeing,capacity,0.41203703703703703,0.23909752070903778
wellbeing,quantity,0.41203703703703703,0.2383907288312912
wellbeing,quantity,0.41203703703703703,0.2383907288312912
wellbeing,effect,0.5185185185185185,0.23825743794441223
wellbeing,grandparent,0.3013468013468013,0.2378249168395996
wellbeing,marriage,0.4583333333333333,0.23762519657611847
wellbeing,study,0.0,0.2372063845396042
wellbeing,study,0.0,0.2372063845396042
wellbeing,study,0.0,0.2372063845396042
wellbeing,skill,0.5407407407407407,0.23671689629554749
wellbeing,occupant,0.41203703703703703,0.23592905700206757
wellbeing,occupant,0.41203703703703703,0.23592905700206757
wellbeing,undergo,0.5026455026455027,0.23590461909770966
wellbeing,meal,0.5740740740740741,0.2358980029821396
wellbeing,parent,0.5185185185185185,0.23545397818088531
wellbeing,parent,0.5185185185185185,0.23545397818088531
wellbeing,hospital,0.41203703703703703,0.2343868762254715
wellbeing,amplify,0.5026455026455027,0.2339550405740738
wellbeing,whole,0.5333333333333333,0.2338642030954361
wellbeing,provider,0.32407407407407407,0.23320803046226501
wellbeing,transportation,0.28835978835978837,0.2326769083738327
wellbeing,occupation,0.4740740740740741,0.23229876160621643
wellbeing,classroom,0.40740740740740744,0.23210257291793823
wellbeing,information,0.468013468013468,0.23149374127388
wellbeing,emancipation,0.4166666666666667,0.2308368682861328
wellbeing,customer,0.41203703703703703,0.23050734400749207
wellbeing,component,0.3148148148148148,0.23044967651367188
wellbeing,transport,0.0,0.22972232103347778
wellbeing,participant,0.468013468013468,0.22946742177009583
wellbeing,participant,0.468013468013468,0.22946742177009583
wellbeing,participant,0.468013468013468,0.22946742177009583
wellbeing,cause,0.43703703703703706,0.2291036993265152
wellbeing,cause,0.43703703703703706,0.2291036993265152
wellbeing,cause,0.43703703703703706,0.2291036993265152
