CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
answer,reason,0.5555555555555555,0.6225948333740234
answer,reason,0.5555555555555555,0.6225948333740234
answer,think,0.45555555555555555,0.5779035687446594
answer,speak,0.5777777777777778,0.5720693469047546
answer,point,0.45555555555555555,0.5664631724357605
answer,thing,0.45555555555555555,0.5654126405715942
answer,idea,0.47222222222222215,0.5609764456748962
answer,help,0.0,0.5600796937942505
answer,truth,0.0,0.5544609427452087
answer,fact,0.47222222222222215,0.5530060529708862
answer,hear,0.611111111111111,0.5495709776878357
answer,write,0.45555555555555555,0.5423115491867065
answer,argument,0.5277777777777778,0.5370776653289795
answer,read,0.47222222222222215,0.5320739150047302
answer,read,0.47222222222222215,0.5320739150047302
answer,topic,0.0,0.5312566161155701
answer,conversation,0.5833333333333334,0.5289580225944519
answer,comment,0.4365079365079365,0.5226719975471497
answer,right,0.0,0.5220658779144287
answer,conclusion,0.5111111111111111,0.5198694467544556
answer,situation,0.4259259259259259,0.5133478045463562
answer,response,0.3611111111111111,0.5116104483604431
answer,word,0.0,0.4978629946708679
answer,mean,0.611111111111111,0.49480926990509033
answer,time,0.47222222222222215,0.4848027527332306
answer,time,0.47222222222222215,0.4848027527332306
answer,to,0.0,0.4833795428276062
answer,feel,0.47222222222222215,0.4775402545928955
answer,subject,0.5396825396825397,0.4764661192893982
answer,message,0.5396825396825397,0.47583261132240295
answer,concern,0.6428571428571429,0.47391000390052795
answer,attempt,0.5396825396825397,0.4738452434539795
answer,promise,0.4365079365079365,0.4723719656467438
answer,statement,0.5,0.4704592525959015
answer,address,0.5317460317460317,0.46941322088241577
answer,address,0.5317460317460317,0.46941322088241577
answer,attention,0.5,0.46852439641952515
answer,choice,0.4444444444444444,0.46756619215011597
answer,chance,0.6666666666666666,0.46649089455604553
answer,change,0.6666666666666666,0.4653390347957611
answer,request,0.4365079365079365,0.4643993675708771
answer,person,0.4444444444444444,0.46344858407974243
answer,issue,0.5777777777777778,0.45592719316482544
answer,decision,0.3611111111111111,0.45545148849487305
answer,own,0.5,0.4470836818218231
answer,step,0.611111111111111,0.44666868448257446
answer,order,0.5777777777777778,0.4445469379425049
answer,like,0.47222222222222215,0.44434410333633423
answer,place,0.5777777777777778,0.44175097346305847
answer,place,0.5777777777777778,0.44175097346305847
answer,knowledge,0.611111111111111,0.4395630955696106
answer,knowledge,0.611111111111111,0.4395630955696106
answer,course,0.5555555555555555,0.43917402625083923
answer,course,0.5555555555555555,0.43917402625083923
answer,doctor,0.4444444444444444,0.4352611303329468
answer,desire,0.5555555555555555,0.43425971269607544
answer,rest,0.47222222222222215,0.43104231357574463
answer,teach,0.45555555555555555,0.43042832612991333
answer,objective,0.4259259259259259,0.4297116696834564
answer,email,0.45555555555555555,0.425968736410141
answer,opportunity,0.41919191919191917,0.4236798882484436
answer,purpose,0.4365079365079365,0.42256930470466614
answer,information,0.5050505050505051,0.419784814119339
answer,audience,0.5277777777777778,0.4192410111427307
answer,judge,0.45555555555555555,0.41667452454566956
answer,judge,0.45555555555555555,0.41667452454566956
answer,judge,0.45555555555555555,0.41667452454566956
answer,friend,0.4444444444444444,0.41361674666404724
answer,provide,0.4365079365079365,0.412736177444458
answer,article,0.5396825396825397,0.41234371066093445
answer,manner,0.7777777777777777,0.40981531143188477
answer,whole,0.45555555555555555,0.4082452356815338
answer,lack,0.47222222222222215,0.4057728946208954
answer,number,0.6666666666666666,0.4053747355937958
answer,suspect,0.5396825396825397,0.4043576419353485
answer,belief,0.4444444444444444,0.4042131006717682
answer,result,0.4444444444444444,0.40303346514701843
answer,result,0.4444444444444444,0.40303346514701843
answer,vote,0.47222222222222215,0.3963773548603058
answer,customer,0.625,0.39550694823265076
answer,case,0.75,0.3942280113697052
answer,found,0.45555555555555555,0.3920036256313324
answer,job,0.0,0.391684353351593
answer,option,0.0,0.3911697566509247
answer,story,0.5777777777777778,0.39107558131217957
answer,task,0.611111111111111,0.38993263244628906
answer,evaluate,0.5277777777777778,0.38982531428337097
answer,day,0.5,0.38953831791877747
answer,consult,0.5396825396825397,0.3889402449131012
answer,list,0.47222222222222215,0.3889300525188446
answer,complete,0.4305555555555555,0.3880736827850342
answer,use,0.6666666666666666,0.38762080669403076
answer,figure,0.38888888888888884,0.3875502049922943
answer,cause,0.7000000000000001,0.38743555545806885
answer,cause,0.7000000000000001,0.38743555545806885
answer,cause,0.7000000000000001,0.38743555545806885
answer,cause,0.7000000000000001,0.38743555545806885
answer,difficulty,0.0,0.38663288950920105
answer,phone,0.5777777777777778,0.386284202337265
answer,receive,0.4365079365079365,0.3842073380947113
answer,premise,0.4365079365079365,0.38326722383499146
answer,fear,0.611111111111111,0.3827982246875763
answer,part,0.47222222222222215,0.3823170065879822
answer,care,0.611111111111111,0.38167470693588257
answer,defend,0.4444444444444444,0.3813634514808655
answer,context,0.5396825396825397,0.38092851638793945
answer,page,0.611111111111111,0.3801717162132263
