CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
purchase,purchase,1.0,1.0
purchase,sell,0.0,0.7144670486450195
purchase,order,0.44166666666666665,0.6627342700958252
purchase,price,0.7899999999999999,0.6536304354667664
purchase,price,0.7899999999999999,0.6536304354667664
purchase,sale,0.0,0.6083630323410034
purchase,cost,0.4583333333333333,0.6015413403511047
purchase,buyer,0.5499999999999999,0.5574846863746643
purchase,product,0.6071428571428571,0.5557979345321655
purchase,product,0.6071428571428571,0.5557979345321655
purchase,receive,0.6011904761904762,0.542632520198822
purchase,store,0.5499999999999999,0.5417904853820801
purchase,shop,0.4166666666666667,0.5382624864578247
purchase,acquire,0.6071428571428571,0.5327349901199341
purchase,seller,0.3611111111111111,0.5278053879737854
purchase,money,0.0,0.5218666195869446
purchase,item,0.0,0.5195143222808838
purchase,item,0.0,0.5195143222808838
purchase,gift,0.0,0.5047847032546997
purchase,customer,0.47222222222222215,0.4855378270149231
purchase,auction,0.5119047619047619,0.48180752992630005
purchase,brand,0.5499999999999999,0.4790586233139038
purchase,use,0.4861111111111111,0.47320500016212463
purchase,amount,0.4305555555555555,0.4675101935863495
purchase,ticket,0.5277777777777778,0.4650716185569763
purchase,donate,0.5277777777777778,0.4643266499042511
purchase,donation,0.4166666666666667,0.46297985315322876
purchase,quantity,0.5,0.4602866470813751
purchase,quantity,0.5,0.4602866470813751
purchase,supplier,0.47222222222222215,0.454543799161911
purchase,manufacturer,0.5277777777777778,0.45034465193748474
purchase,interest,0.47222222222222215,0.4418465197086334
purchase,transaction,0.537878787878788,0.4406881034374237
purchase,option,0.4305555555555555,0.44057339429855347
purchase,invoice,0.5119047619047619,0.43952277302742004
purchase,information,0.4772727272727273,0.43210768699645996
purchase,carry,0.3833333333333333,0.4303341507911682
purchase,plan,0.5833333333333334,0.4248200058937073
purchase,market,0.5277777777777778,0.42391616106033325
purchase,complete,0.47222222222222215,0.42374759912490845
purchase,distribute,0.44722222222222224,0.4237447679042816
purchase,choice,0.625,0.4235534369945526
purchase,supply,0.3611111111111111,0.4226265847682953
purchase,company,0.4900793650793651,0.42167145013809204
purchase,acquisition,0.43813131313131315,0.4197281002998352
purchase,investment,0.31666666666666665,0.41771867871284485
purchase,mail,0.0,0.414069265127182
purchase,own,0.0,0.41350632905960083
purchase,to,0.0,0.4124235212802887
purchase,charge,0.6861111111111112,0.40990784764289856
purchase,consult,0.4900793650793651,0.4071279466152191
purchase,exchange,0.6666666666666666,0.4039536714553833
purchase,value,0.5499999999999999,0.40311965346336365
purchase,value,0.5499999999999999,0.40311965346336365
purchase,ownership,0.4583333333333333,0.4028329849243164
purchase,account,0.3452380952380952,0.3997116684913635
purchase,consumer,0.5833333333333334,0.39878490567207336
purchase,provide,0.6011904761904762,0.39857548475265503
purchase,assistance,0.44722222222222224,0.3985157012939453
purchase,opportunity,0.4772727272727273,0.39598289132118225
purchase,owner,0.44166666666666665,0.3958997428417206
purchase,owner,0.44166666666666665,0.3958997428417206
purchase,property,0.5833333333333334,0.39555788040161133
