CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
set,set,1.0,1.0
set,place,0.0,0.5072031021118164
set,place,0.0,0.5072031021118164
set,end,0.0,0.49633127450942993
set,box,0.0,0.49595874547958374
set,to,0.0,0.4908318817615509
set,order,0.0,0.4898853003978729
set,own,0.0,0.48452603816986084
set,change,0.0,0.48022347688674927
set,time,0.0,0.4758357107639313
set,time,0.0,0.4758357107639313
set,complete,0.0,0.4725492298603058
set,return,0.6666666666666666,0.4538021683692932
set,pair,0.0,0.45362529158592224
set,value,0.0,0.45039036870002747
set,value,0.0,0.45039036870002747
set,plan,0.0,0.44857358932495117
set,establish,0.6666666666666666,0.44674408435821533
set,feature,0.6507936507936508,0.44387489557266235
set,case,0.0,0.4438634514808655
set,collection,0.6222222222222222,0.4438588619232178
set,use,0.0,0.443399041891098
set,rest,0.7222222222222222,0.442412406206131
set,string,0.6666666666666666,0.44196486473083496
set,individual,0.0,0.43858590722084045
set,number,0.0,0.4372824430465698
set,action,0.5,0.4368855953216553
set,instance,0.6388888888888888,0.435695081949234
set,step,0.825,0.43567121028900146
set,task,0.0,0.4330599009990692
set,piece,0.5111111111111111,0.4321448504924774
set,option,0.5,0.43119192123413086
set,choice,0.0,0.4309161901473999
set,shape,0.5111111111111111,0.41746023297309875
set,shape,0.5111111111111111,0.41746023297309875
set,figure,0.0,0.41316458582878113
set,part,0.5277777777777778,0.412951797246933
set,style,0.6888888888888888,0.41235867142677307
set,provide,0.0,0.4097587466239929
set,target,0.5,0.4088546335697174
set,target,0.5,0.4088546335697174
set,idea,0.5277777777777778,0.40732452273368835
set,master,0.6666666666666666,0.4068434536457062
set,point,0.0,0.4056258201599121
set,attempt,0.48412698412698413,0.40483465790748596
set,list,0.5277777777777778,0.4046694040298462
set,record,0.5,0.40324831008911133
set,session,0.6507936507936508,0.40083545446395874
set,item,0.5555555555555555,0.4007548391819
set,item,0.5555555555555555,0.4007548391819
set,event,0.5111111111111111,0.3981017470359802
set,right,0.0,0.3976804316043854
set,half,0.0,0.3972354233264923
set,field,0.5111111111111111,0.39690959453582764
