CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
desert,cave,0.47222222222222215,0.490492582321167
desert,coast,0.5777777777777778,0.48655232787132263
desert,sea,0.5,0.47234490513801575
desert,ocean,0.45555555555555555,0.4338673949241638
desert,continent,0.35185185185185186,0.43225303292274475
desert,escape,0.6666666666666666,0.42965227365493774
desert,road,0.0,0.4182957708835602
desert,river,0.5777777777777778,0.4124375581741333
desert,camp,0.0,0.41082996129989624
desert,dessert,0.9666666666666667,0.40183237195014954
desert,country,0.373015873015873,0.4010744094848633
desert,country,0.373015873015873,0.4010744094848633
desert,world,0.45555555555555555,0.3905928134918213
desert,city,0.0,0.38949108123779297
desert,city,0.0,0.38949108123779297
desert,town,0.0,0.38897600769996643
desert,ground,0.0,0.38893386721611023
desert,island,0.4444444444444444,0.38152751326560974
desert,expedition,0.6055555555555555,0.3798239231109619
desert,kingdom,0.0,0.3767463266849518
desert,rest,0.75,0.36697086691856384
desert,life,0.47222222222222215,0.3649762272834778
desert,water,0.5777777777777778,0.3638784885406494
desert,tree,0.611111111111111,0.3636856973171234
desert,homeland,0.4305555555555555,0.3616761863231659
desert,weather,0.6626984126984127,0.3609963655471802
desert,fruit,0.45555555555555555,0.35620659589767456
desert,pilgrimage,0.4222222222222222,0.3504243791103363
desert,place,0.45555555555555555,0.3492962419986725
desert,place,0.45555555555555555,0.3492962419986725
desert,region,0.4444444444444444,0.3461267054080963
desert,enemy,0.5777777777777778,0.3438692092895508
desert,day,0.5,0.3425808846950531
desert,village,0.0,0.340802401304245
desert,soldier,0.6428571428571429,0.3398032784461975
desert,rebel,0.5777777777777778,0.3359118402004242
desert,war,0.5,0.3310908377170563
desert,tourist,0.5396825396825397,0.3293452262878418
desert,fire,0.4444444444444444,0.3255968391895294
desert,cuisine,0.4365079365079365,0.32530757784843445
desert,cuisine,0.4365079365079365,0.32530757784843445
desert,battle,0.38888888888888884,0.32481589913368225
desert,thousand,0.4305555555555555,0.32268059253692627
desert,nation,0.0,0.32089710235595703
desert,food,0.0,0.3201427757740021
desert,bear,0.611111111111111,0.31942635774612427
desert,like,0.47222222222222215,0.31934961676597595
desert,destination,0.6767676767676768,0.318813681602478
desert,destination,0.6767676767676768,0.318813681602478
desert,area,0.47222222222222215,0.31842097640037537
desert,area,0.47222222222222215,0.31842097640037537
desert,horse,0.5888888888888889,0.3160547912120819
desert,castle,0.5555555555555555,0.3146427571773529
desert,light,0.45555555555555555,0.3145853579044342
desert,man,0.0,0.31433770060539246
desert,animal,0.0,0.31136780977249146
desert,mission,0.4365079365079365,0.3106326758861542
desert,mission,0.4365079365079365,0.3106326758861542
desert,drink,0.45555555555555555,0.31056511402130127
desert,spring,0.5555555555555555,0.310250848531723
desert,flowering,0.5185185185185185,0.3085477948188782
desert,black,0.0,0.3063011169433594
desert,plant,0.45555555555555555,0.3055105209350586
desert,colony,0.0,0.3026582896709442
desert,meal,0.47222222222222215,0.3025772273540497
desert,witness,0.4365079365079365,0.3010038435459137
desert,house,0.5777777777777778,0.3009362518787384
desert,prison,0.4444444444444444,0.2999167740345001
desert,native,0.4444444444444444,0.2996860444545746
desert,course,0.5555555555555555,0.2964261770248413
desert,course,0.5555555555555555,0.2964261770248413
desert,scene,0.5888888888888889,0.2963426113128662
desert,thing,0.0,0.2962229251861572
desert,grave,0.45555555555555555,0.2952944040298462
desert,struggle,0.5277777777777778,0.2950610816478729
desert,fear,0.611111111111111,0.2934061586856842
desert,tour,0.47222222222222215,0.2932058274745941
desert,heat,0.611111111111111,0.2931489050388336
desert,tale,0.47222222222222215,0.29223793745040894
desert,whole,0.45555555555555555,0.2908741533756256
desert,dish,0.611111111111111,0.2907908260822296
desert,dish,0.611111111111111,0.2907908260822296
desert,field,0.45555555555555555,0.2907075881958008
desert,field,0.45555555555555555,0.2907075881958008
desert,environment,0.5050505050505051,0.2900586426258087
desert,pilgrim,0.4365079365079365,0.2899079918861389
desert,flower,0.5555555555555555,0.28826814889907837
desert,captive,0.4365079365079365,0.28661486506462097
desert,neighbor,0.5277777777777778,0.28489217162132263
desert,state,0.5888888888888889,0.28222084045410156
desert,fate,0.47222222222222215,0.28196242451667786
desert,travel,0.4444444444444444,0.28148406744003296
desert,monument,0.5277777777777778,0.2794515788555145
desert,race,0.47222222222222215,0.27546045184135437
desert,experience,0.6,0.2744525969028473
desert,king,0.0,0.2738662660121918
desert,time,0.47222222222222215,0.2728600800037384
desert,time,0.47222222222222215,0.2728600800037384
desert,half,0.0,0.27283352613449097
desert,home,0.47222222222222215,0.2722194790840149
desert,feel,0.611111111111111,0.2718447744846344
desert,prayer,0.5555555555555555,0.27166879177093506
desert,death,0.76,0.2711726129055023
desert,dinner,0.6666666666666666,0.27061763405799866
desert,cemetery,0.6388888888888888,0.27021175622940063
desert,troop,0.0,0.26884427666664124
desert,wagon,0.0,0.2675837278366089
desert,acre,0.4444444444444444,0.2662253975868225
desert,idea,0.611111111111111,0.2661482095718384
desert,found,0.0,0.2661322355270386
desert,cabin,0.0,0.2658330798149109
desert,foot,0.47222222222222215,0.2655567228794098
desert,century,0.5317460317460317,0.2653456926345825
desert,capital,0.4365079365079365,0.2651703953742981
desert,recipe,0.5555555555555555,0.26458001136779785
desert,face,0.47222222222222215,0.2641957402229309
desert,hero,0.611111111111111,0.26326704025268555
desert,street,0.8222222222222223,0.2632417678833008
desert,smoke,0.5777777777777778,0.2627805769443512
desert,fact,0.47222222222222215,0.26186448335647583
desert,population,0.4222222222222222,0.26001858711242676
desert,population,0.4222222222222222,0.26001858711242676
desert,woman,0.0,0.2598826587200165
desert,theme,0.5777777777777778,0.25909027457237244
desert,raid,0.0,0.25837069749832153
desert,to,0.0,0.25810500979423523
desert,rebellion,0.5185185185185185,0.2578018605709076
desert,treat,0.5777777777777778,0.25730428099632263
desert,belong,0.4444444444444444,0.25717586278915405
desert,father,0.5555555555555555,0.2569196820259094
desert,origin,0.0,0.25681447982788086
desert,origin,0.0,0.25681447982788086
desert,lyric,0.45555555555555555,0.25672775506973267
desert,situation,0.5185185185185185,0.2564038038253784
desert,restaurant,0.6055555555555555,0.25624245405197144
desert,attack,0.0,0.2558712661266327
desert,human,0.0,0.2557344436645508
desert,railroad,0.4305555555555555,0.2554738223552704
desert,religion,0.4305555555555555,0.2550659775733948
desert,plantation,0.4222222222222222,0.25479185581207275
desert,force,0.41111111111111115,0.2544604539871216
desert,painting,0.4305555555555555,0.25428420305252075
desert,from,0.0,0.2526676058769226
desert,desire,0.8755555555555556,0.2518119215965271
desert,prince,0.4444444444444444,0.25152409076690674
desert,promise,0.0,0.25131621956825256
desert,eye,0.6666666666666666,0.2506771683692932
desert,missionary,0.5111111111111111,0.24971064925193787
desert,occupation,0.4222222222222222,0.2494090497493744
desert,society,0.6428571428571429,0.24932822585105896
desert,own,0.0,0.24856972694396973
desert,couple,0.4444444444444444,0.24774675071239471
desert,chance,0.4444444444444444,0.24755604565143585
desert,wheel,0.5777777777777778,0.24647322297096252
desert,fugitive,0.4305555555555555,0.24466225504875183
desert,prisoner,0.5138888888888888,0.24427594244480133
desert,truth,0.45555555555555555,0.24405290186405182
desert,gospel,0.5555555555555555,0.24335938692092896
desert,distance,0.625,0.24225616455078125
desert,background,0.4222222222222222,0.24214167892932892
desert,blessing,0.5277777777777778,0.24190866947174072
desert,freedom,0.5396825396825397,0.24190469086170197
desert,birthplace,0.5111111111111111,0.2413010448217392
desert,herb,0.611111111111111,0.2411258965730667
desert,assault,0.5396825396825397,0.24044789373874664
desert,mother,0.5555555555555555,0.24024321138858795
desert,delta,0.76,0.24011850357055664
desert,commander,0.0,0.24003347754478455
desert,dog,0.5,0.2397138625383377
desert,clothe,0.38888888888888884,0.23878982663154602
desert,die,0.6666666666666666,0.23843827843666077
desert,boy,0.0,0.23721396923065186
desert,girl,0.47222222222222215,0.23705053329467773
desert,part,0.611111111111111,0.23685450851917267
desert,reason,0.5555555555555555,0.23676994442939758
desert,reason,0.5555555555555555,0.23676994442939758
desert,princess,0.3611111111111111,0.2360733598470688
desert,opportunity,0.5050505050505051,0.23590563237667084
desert,word,0.47222222222222215,0.2358129471540451
desert,community,0.4259259259259259,0.2355227917432785
desert,serve,0.6555555555555556,0.2348083108663559
desert,hear,0.611111111111111,0.23412065207958221
desert,poem,0.47222222222222215,0.2336718887090683
desert,attempt,0.5396825396825397,0.23353822529315948
desert,end,0.5,0.23195761442184448
desert,suffer,0.6666666666666666,0.2312198132276535
desert,wear,0.611111111111111,0.23057503998279572
desert,condition,0.5185185185185185,0.2299579232931137
desert,crowd,0.0,0.22894376516342163
desert,change,0.4444444444444444,0.2284436970949173
desert,temperature,0.6767676767676768,0.2277410328388214
desert,transport,0.5,0.22769957780838013
desert,viewpoint,0.5185185185185185,0.22749081254005432
desert,church,0.4444444444444444,0.2271478772163391
desert,drag,0.47222222222222215,0.2267482578754425
desert,hour,0.47222222222222215,0.22651851177215576
desert,queen,0.5777777777777778,0.22549164295196533
desert,shape,0.5777777777777778,0.22488252818584442
desert,shape,0.5777777777777778,0.22488252818584442
desert,mean,0.47222222222222215,0.22461071610450745
desert,dress,0.7300000000000001,0.22439007461071014
desert,greeting,0.6388888888888888,0.224325492978096
desert,location,0.4305555555555555,0.22416894137859344
desert,location,0.4305555555555555,0.22416894137859344
desert,location,0.4305555555555555,0.22416894137859344
desert,story,0.5777777777777778,0.2239207774400711
desert,think,0.0,0.22313283383846283
desert,point,0.45555555555555555,0.22242282330989838
desert,friend,0.4444444444444444,0.22168631851673126
desert,choice,0.4444444444444444,0.22158408164978027
desert,transportation,0.4603174603174603,0.2210245132446289
desert,occasion,0.4305555555555555,0.2210196852684021
desert,wedding,0.373015873015873,0.22041985392570496
desert,vehicle,0.4365079365079365,0.21845445036888123
desert,justice,0.5396825396825397,0.21822912991046906
desert,plan,0.0,0.2182280272245407
desert,right,0.45555555555555555,0.21780991554260254
desert,photographer,0.3333333333333333,0.21649295091629028
