CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
say,think,0.0,0.8439005017280579
say,mean,0.5277777777777778,0.7379261255264282
say,reason,0.5,0.7258488535881042
say,reason,0.5,0.7258488535881042
say,thing,0.0,0.7201728820800781
say,hear,0.5277777777777778,0.7192521095275879
say,like,0.0,0.6934833526611328
say,fact,0.5277777777777778,0.6876123547554016
say,speak,0.5111111111111111,0.6479498147964478
say,feel,0.0,0.6477768421173096
say,idea,0.0,0.6388914585113525
say,suspect,0.4920634920634921,0.5802621245384216
say,point,0.0,0.5774086713790894
say,right,0.0,0.570408046245575
say,truth,0.0,0.5700872540473938
say,man,0.5555555555555555,0.5484062433242798
say,word,0.0,0.5454035401344299
say,chance,0.5,0.5433264374732971
say,promise,0.0,0.5364766716957092
say,to,0.0,0.5254538655281067
say,write,0.0,0.5248838067054749
say,rest,0.0,0.5204882621765137
say,end,0.0,0.5169553756713867
say,fear,0.5277777777777778,0.5131914019584656
say,time,0.0,0.509432315826416
say,time,0.0,0.509432315826416
say,concern,0.0,0.5070129036903381
say,change,0.5,0.5031330585479736
say,situation,0.6296296296296297,0.5003005266189575
say,judge,0.0,0.4992979168891907
say,judge,0.0,0.4992979168891907
say,judge,0.0,0.4992979168891907
say,cause,0.5111111111111111,0.49521932005882263
say,cause,0.5111111111111111,0.49521932005882263
say,cause,0.5111111111111111,0.49521932005882263
say,cause,0.5111111111111111,0.49521932005882263
say,read,0.5277777777777778,0.4933702349662781
say,read,0.5277777777777778,0.4933702349662781
say,whole,0.0,0.49111777544021606
say,figure,0.0,0.4857567548751831
say,person,0.0,0.48557615280151367
say,couple,0.0,0.4833354353904724
say,half,0.5277777777777778,0.48239418864250183
say,teach,0.5111111111111111,0.47980692982673645
say,attention,0.48148148148148145,0.47717615962028503
say,place,0.5111111111111111,0.4761694371700287
say,place,0.5111111111111111,0.4761694371700287
say,comment,0.0,0.4761132001876831
say,friend,0.0,0.4750581681728363
say,respect,0.4920634920634921,0.47301173210144043
say,conclusion,0.0,0.47215554118156433
say,argument,0.4861111111111111,0.47071704268455505
say,accuse,0.5,0.46966326236724854
say,lack,0.5277777777777778,0.4691476821899414
say,money,0.0,0.4654560089111328
say,use,0.0,0.46403825283050537
say,own,0.0,0.46303609013557434
say,story,0.5111111111111111,0.46156731247901917
say,help,0.0,0.4593093991279602
say,found,0.0,0.45834702253341675
say,statement,0.6296296296296297,0.4582146108150482
say,majority,0.4861111111111111,0.4581129550933838
say,country,0.0,0.4554789364337921
say,country,0.0,0.4554789364337921
