CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
mother,mother,1.0,1.0
mother,father,0.7777777777777777,0.8298246264457703
mother,sister,0.6666666666666666,0.8195180296897888
mother,wife,0.47222222222222215,0.816329836845398
mother,grandfather,0.41919191919191917,0.7092962265014648
mother,brother,0.8492063492063492,0.6908568143844604
mother,woman,0.41111111111111115,0.682674765586853
mother,child,0.45555555555555555,0.6642999053001404
mother,widow,0.45555555555555555,0.6549690961837769
mother,friend,0.4444444444444444,0.6372563242912292
mother,girl,0.0,0.6250759363174438
mother,family,0.4444444444444444,0.6212209463119507
mother,birth,0.5777777777777778,0.6101193428039551
mother,baby,0.0,0.5963075160980225
mother,boy,0.5,0.5931895971298218
mother,grandchild,0.3444444444444444,0.5878329873085022
mother,death,0.5777777777777778,0.5829904675483704
mother,spouse,0.5555555555555555,0.579066812992096
mother,deceased,0.4305555555555555,0.5773810148239136
mother,deceased,0.4305555555555555,0.5773810148239136
mother,marriage,0.5138888888888888,0.5654395818710327
mother,neighbor,0.5138888888888888,0.5630667805671692
mother,bride,0.45555555555555555,0.5551436543464661
mother,victim,0.4444444444444444,0.5435386300086975
mother,victim,0.4444444444444444,0.5435386300086975
mother,grandparent,0.3383838383838384,0.5395253896713257
mother,life,0.47222222222222215,0.5383927822113037
mother,parent,0.4444444444444444,0.5316681861877441
mother,parent,0.4444444444444444,0.5316681861877441
mother,teacher,0.746031746031746,0.5069020390510559
mother,infant,0.0,0.5015713572502136
mother,man,0.5,0.49904659390449524
mother,doctor,0.6666666666666666,0.49635374546051025
mother,age,0.5,0.49366024136543274
mother,funeral,0.5396825396825397,0.47185003757476807
mother,house,0.5777777777777778,0.46513205766677856
mother,couple,0.5555555555555555,0.46453866362571716
mother,person,0.0,0.46360722184181213
mother,princess,0.4305555555555555,0.4592946469783783
mother,relationship,0.5,0.4480704665184021
mother,queen,0.45555555555555555,0.4472030997276306
mother,home,0.6388888888888888,0.4451731741428375
mother,hospital,0.5138888888888888,0.44401559233665466
mother,story,0.5888888888888889,0.4435288906097412
mother,resident,0.4305555555555555,0.4416620433330536
mother,groom,0.45555555555555555,0.44117799401283264
mother,servant,0.0,0.4376212954521179
mother,thing,0.5777777777777778,0.43725866079330444
mother,fact,0.47222222222222215,0.4361218810081482
mother,speak,0.45555555555555555,0.4336347281932831
mother,witness,0.5396825396825397,0.42823562026023865
mother,blessing,0.4305555555555555,0.42764464020729065
mother,grave,0.45555555555555555,0.42684707045555115
mother,own,0.5,0.42603248357772827
mother,worker,0.6666666666666666,0.4236753582954407
mother,priest,0.4444444444444444,0.42319899797439575
mother,time,0.6388888888888888,0.41921043395996094
mother,time,0.6388888888888888,0.41921043395996094
mother,reason,0.0,0.41605064272880554
mother,reason,0.0,0.41605064272880554
mother,friendship,0.48888888888888893,0.4132854640483856
mother,household,0.5,0.4116341769695282
mother,care,0.47222222222222215,0.41155481338500977
mother,struggle,0.5138888888888888,0.41081222891807556
mother,suspect,0.4365079365079365,0.4096646010875702
mother,fate,0.611111111111111,0.4092036187648773
mother,hear,0.47222222222222215,0.4090946614742279
mother,soldier,0.6428571428571429,0.40715286135673523
mother,seamstress,0.6055555555555555,0.40402862429618835
mother,gift,0.47222222222222215,0.40356144309043884
mother,dog,0.5,0.4035360813140869
mother,pastor,0.5555555555555555,0.40350812673568726
mother,descendant,0.4222222222222222,0.40171876549720764
mother,day,0.0,0.40042006969451904
mother,name,0.611111111111111,0.3997424244880676
mother,poem,0.611111111111111,0.39914631843566895
mother,found,0.45555555555555555,0.3990854024887085
mother,honor,0.5777777777777778,0.3965405225753784
mother,wedding,0.0,0.39463216066360474
mother,half,0.0,0.39344021677970886
mother,attention,0.5185185185185185,0.3933820128440857
mother,school,0.38888888888888884,0.39164432883262634
mother,school,0.38888888888888884,0.39164432883262634
mother,fear,0.47222222222222215,0.39107364416122437
mother,tale,0.611111111111111,0.38943374156951904
mother,ancestor,0.5138888888888888,0.388735294342041
mother,desire,0.38888888888888884,0.38871997594833374
mother,face,0.47222222222222215,0.38865241408348083
mother,feel,0.47222222222222215,0.3873434364795685
mother,prince,0.4444444444444444,0.3859159052371979
mother,think,0.5777777777777778,0.38370874524116516
mother,judge,0.45555555555555555,0.3836418390274048
mother,judge,0.45555555555555555,0.3836418390274048
mother,judge,0.45555555555555555,0.3836418390274048
mother,truth,0.5777777777777778,0.3834688663482666
mother,church,0.5555555555555555,0.3833068907260895
mother,blood,0.45555555555555555,0.3828921914100647
mother,like,0.47222222222222215,0.38222768902778625
mother,prison,0.0,0.38216713070869446
mother,rest,0.47222222222222215,0.3786165118217468
mother,patient,0.5396825396825397,0.3769421875476837
mother,lawyer,0.5555555555555555,0.37519803643226624
mother,lawyer,0.5555555555555555,0.37519803643226624
mother,narrator,0.3611111111111111,0.37461453676223755
mother,situation,0.4259259259259259,0.37244898080825806
mother,owner,0.7000000000000001,0.3719971179962158
mother,owner,0.7000000000000001,0.3719971179962158
mother,idea,0.47222222222222215,0.3712075650691986
mother,mean,0.47222222222222215,0.3680567443370819
mother,bear,0.47222222222222215,0.3668941557407379
mother,hero,0.47222222222222215,0.36660143733024597
mother,writer,0.6666666666666666,0.3650527000427246
mother,prayer,0.5555555555555555,0.364747554063797
mother,prisoner,0.625,0.3635389804840088
mother,teach,0.5777777777777778,0.36327803134918213
mother,cause,0.45555555555555555,0.3630323112010956
mother,cause,0.45555555555555555,0.3630323112010956
mother,cause,0.45555555555555555,0.3630323112010956
mother,cause,0.45555555555555555,0.3630323112010956
mother,case,0.47222222222222215,0.3621624708175659
mother,preacher,0.5138888888888888,0.3606785833835602
mother,native,0.5555555555555555,0.36022013425827026
mother,escape,0.4444444444444444,0.36001351475715637
mother,slave,0.45555555555555555,0.3586184084415436
mother,head,0.0,0.35706716775894165
mother,help,0.0,0.3557931184768677
mother,adulthood,0.5185185185185185,0.35489147901535034
mother,town,0.4444444444444444,0.35485002398490906
mother,actor,0.5888888888888889,0.35365915298461914
mother,journalist,0.5111111111111111,0.35328438878059387
mother,residence,0.4259259259259259,0.3531858026981354
mother,activist,0.4305555555555555,0.3528079688549042
mother,conversation,0.5833333333333334,0.3525089621543884
mother,whole,0.5888888888888889,0.3518620729446411
mother,occasion,0.4305555555555555,0.3510645925998688
mother,promise,0.5396825396825397,0.34986525774002075
mother,pain,0.0,0.3496030867099762
mother,court,0.5888888888888889,0.3483660817146301
mother,dress,0.45555555555555555,0.3478708267211914
mother,right,0.41111111111111115,0.3469540476799011
mother,student,0.5396825396825397,0.34630489349365234
mother,missionary,0.6,0.34454038739204407
mother,attorney,0.5555555555555555,0.34424930810928345
mother,black,0.0,0.3429168462753296
mother,concern,0.6428571428571429,0.341725617647171
mother,dinner,0.5555555555555555,0.34171438217163086
mother,scene,0.45555555555555555,0.34127292037010193
mother,role,0.611111111111111,0.3412579894065857
mother,role,0.611111111111111,0.3412579894065857
mother,to,0.611111111111111,0.34090277552604675
mother,belief,0.4444444444444444,0.3401934504508972
mother,human,0.45555555555555555,0.3388157784938812
mother,animal,0.0,0.338221937417984
mother,king,0.0,0.33812931180000305
mother,memorial,0.6388888888888888,0.3379363417625427
mother,flower,0.6666666666666666,0.3374292850494385
mother,suffer,0.5555555555555555,0.3372039496898651
mother,bestfriend,0.48888888888888893,0.3365795314311981
mother,genius,0.0,0.33610060811042786
mother,physician,0.4259259259259259,0.3360334634780884
mother,body,0.47222222222222215,0.3359484374523163
mother,country,0.6428571428571429,0.3351703882217407
mother,country,0.6428571428571429,0.3351703882217407
mother,society,0.5396825396825397,0.3349028527736664
mother,character,0.5,0.3347019851207733
mother,politician,0.5111111111111111,0.33447355031967163
mother,officer,0.6428571428571429,0.3344176709651947
mother,word,0.47222222222222215,0.33310621976852417
mother,room,0.47222222222222215,0.332279771566391
mother,memory,0.6666666666666666,0.33195218443870544
mother,obituary,0.625,0.331169992685318
mother,painter,0.6428571428571429,0.32965388894081116
mother,horse,0.5777777777777778,0.32955867052078247
mother,star,0.611111111111111,0.3290999233722687
mother,star,0.611111111111111,0.3290999233722687
mother,chance,0.5555555555555555,0.32806602120399475
mother,village,0.4365079365079365,0.3272039294242859
mother,testimony,0.5185185185185185,0.32695305347442627
mother,professor,0.611111111111111,0.32694828510284424
mother,place,0.45555555555555555,0.3264879882335663
mother,place,0.45555555555555555,0.3264879882335663
mother,artist,0.4444444444444444,0.3232785165309906
mother,artist,0.4444444444444444,0.3232785165309906
mother,birthplace,0.48888888888888893,0.32137972116470337
mother,die,0.5,0.32109692692756653
mother,tree,0.611111111111111,0.32085415720939636
mother,baptism,0.4365079365079365,0.32039451599121094
mother,treat,0.5777777777777778,0.32015594840049744
mother,world,0.45555555555555555,0.31885042786598206
mother,end,0.0,0.3168071210384369
mother,perpetrator,0.47979797979797983,0.31664276123046875
mother,year,0.47222222222222215,0.3164058029651642
mother,year,0.47222222222222215,0.3164058029651642
mother,arrival,0.0,0.31570932269096375
mother,job,0.5,0.31497424840927124
mother,donor,0.5777777777777778,0.31479597091674805
mother,donor,0.5777777777777778,0.31479597091674805
mother,ceremony,0.5277777777777778,0.31409862637519836
mother,believer,0.5277777777777778,0.3137149512767792
mother,money,0.76,0.31307730078697205
mother,diary,0.45555555555555555,0.3125722110271454
mother,circumstance,0.47222222222222215,0.31214046478271484
mother,arrest,0.4444444444444444,0.3118172585964203
mother,congregation,0.47222222222222215,0.31169411540031433
mother,recollection,0.47222222222222215,0.31164324283599854
mother,religion,0.4305555555555555,0.31163010001182556
mother,captive,0.5396825396825397,0.3115144968032837
mother,eye,0.5,0.3102039694786072
mother,veteran,0.6428571428571429,0.30988138914108276
mother,chef,0.611111111111111,0.30956897139549255
mother,influence,0.4259259259259259,0.3088054358959198
mother,pet,0.5,0.3087414503097534
mother,author,0.6666666666666666,0.30832281708717346
mother,author,0.6666666666666666,0.30832281708717346
mother,author,0.6666666666666666,0.30832281708717346
mother,carpenter,0.35185185185185186,0.30799975991249084
mother,carpenter,0.35185185185185186,0.30799975991249084
mother,justice,0.5396825396825397,0.30723172426223755
mother,figure,0.38888888888888884,0.30690038204193115
