CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
sponsor,donation,0.6011904761904762,0.5685017704963684
sponsor,participant,0.48917748917748916,0.5544596910476685
sponsor,participant,0.48917748917748916,0.5544596910476685
sponsor,participant,0.48917748917748916,0.5544596910476685
sponsor,donate,0.5396825396825397,0.5347972512245178
sponsor,event,0.44761904761904764,0.5330424904823303
sponsor,behalf,0.0,0.5205352306365967
sponsor,attend,0.4365079365079365,0.5120757222175598
sponsor,organization,0.5515873015873015,0.5109915137290955
sponsor,opportunity,0.5896103896103896,0.495558500289917
sponsor,supporter,0.671957671957672,0.4760078191757202
sponsor,affiliation,0.41125541125541126,0.4744170308113098
sponsor,fund,0.46428571428571425,0.4557989239692688
sponsor,funding,0.42857142857142855,0.4505064785480499
sponsor,receive,0.0,0.44896021485328674
sponsor,website,0.42857142857142855,0.444472074508667
sponsor,website,0.42857142857142855,0.444472074508667
sponsor,invitation,0.49523809523809526,0.4438624382019043
sponsor,official,0.4226190476190476,0.4433700144290924
sponsor,member,0.4365079365079365,0.43785175681114197
sponsor,member,0.4365079365079365,0.43785175681114197
sponsor,association,0.5616883116883117,0.4314245581626892
sponsor,award,0.0,0.43094301223754883
sponsor,honor,0.7904761904761904,0.4290403425693512
sponsor,organisation,0.576984126984127,0.4280652403831482
sponsor,support,0.7428571428571429,0.4269636571407318
sponsor,support,0.7428571428571429,0.4269636571407318
sponsor,attendee,0.4226190476190476,0.4267207384109497
sponsor,attendee,0.4226190476190476,0.4267207384109497
sponsor,employer,0.6011904761904762,0.4244370758533478
sponsor,employer,0.6011904761904762,0.4244370758533478
sponsor,host,0.42857142857142855,0.42032358050346375
sponsor,contribution,0.5515873015873015,0.4178108870983124
sponsor,beneficiary,0.48917748917748916,0.4166143834590912
sponsor,company,0.5079365079365079,0.4146600365638733
sponsor,establish,0.5026455026455027,0.4124797284603119
sponsor,donor,0.7904761904761904,0.408225417137146
sponsor,donor,0.7904761904761904,0.408225417137146
sponsor,sign,0.5952380952380952,0.4077034592628479
sponsor,recipient,0.41798941798941797,0.3973878026008606
sponsor,recipient,0.41798941798941797,0.3973878026008606
sponsor,race,0.0,0.39679279923439026
sponsor,distribute,0.49523809523809526,0.39453816413879395
sponsor,responsibility,0.5952380952380952,0.39427196979522705
sponsor,employee,0.5119047619047619,0.39178466796875
sponsor,permission,0.5738095238095239,0.38612067699432373
sponsor,community,0.5026455026455027,0.38565054535865784
sponsor,effort,0.5396825396825397,0.38523295521736145
sponsor,parent,0.5396825396825397,0.3841027021408081
sponsor,parent,0.5396825396825397,0.3841027021408081
sponsor,assistance,0.46507936507936504,0.382222443819046
sponsor,owner,0.6761904761904761,0.3792499005794525
sponsor,owner,0.6761904761904761,0.3792499005794525
sponsor,organize,0.5119047619047619,0.37814176082611084
sponsor,group,0.44761904761904764,0.3735722601413727
sponsor,money,0.5619047619047619,0.37330329418182373
sponsor,meeting,0.42857142857142855,0.3731142282485962
sponsor,institution,0.45598845598845594,0.37110966444015503
sponsor,enroll,0.373015873015873,0.36756598949432373
sponsor,brand,0.44761904761904764,0.36651909351348877
sponsor,help,0.46428571428571425,0.3634195625782013
sponsor,chance,0.4365079365079365,0.36296311020851135
sponsor,part,0.46428571428571425,0.35916972160339355
sponsor,request,0.42857142857142855,0.3590708374977112
sponsor,petition,0.5119047619047619,0.3558972477912903
sponsor,purchase,0.5119047619047619,0.35365936160087585
sponsor,serve,0.44761904761904764,0.3517237901687622
sponsor,provider,0.6011904761904762,0.34867727756500244
sponsor,party,0.44761904761904764,0.34799179434776306
sponsor,party,0.44761904761904764,0.34799179434776306
sponsor,provide,0.5238095238095238,0.34743261337280273
sponsor,plan,0.5952380952380952,0.34698963165283203
sponsor,represent,0.4761904761904761,0.346477746963501
sponsor,contributor,0.5616883116883117,0.343858003616333
sponsor,sell,0.46428571428571425,0.34342244267463684
sponsor,tour,0.46428571428571425,0.3414314389228821
sponsor,individual,0.4142857142857143,0.3413075804710388
sponsor,gift,0.0,0.3395731449127197
sponsor,earn,0.46428571428571425,0.33868879079818726
sponsor,earn,0.46428571428571425,0.33868879079818726
sponsor,permit,0.4365079365079365,0.3371700048446655
sponsor,ticket,0.0,0.3363828957080841
sponsor,name,0.0,0.3361542522907257
sponsor,veteran,0.42857142857142855,0.33432215452194214
sponsor,anniversary,0.45598845598845594,0.3324072062969208
sponsor,reward,0.4365079365079365,0.33080512285232544
sponsor,year,0.0,0.3280861973762512
sponsor,year,0.0,0.3280861973762512
sponsor,place,0.44761904761904764,0.32739877700805664
sponsor,place,0.44761904761904764,0.32739877700805664
sponsor,president,0.335978835978836,0.32580581307411194
sponsor,success,0.5238095238095238,0.3257892429828644
sponsor,success,0.5238095238095238,0.3257892429828644
sponsor,ceremony,0.5119047619047619,0.32546937465667725
sponsor,manager,0.5238095238095238,0.3247615098953247
sponsor,manager,0.5238095238095238,0.3247615098953247
sponsor,director,0.5119047619047619,0.3238863945007324
sponsor,project,0.5238095238095238,0.32373788952827454
sponsor,auction,0.42857142857142855,0.3204931914806366
sponsor,convention,0.5761904761904763,0.31993481516838074
sponsor,purpose,0.6190476190476191,0.31990545988082886
sponsor,entity,0.4365079365079365,0.31936684250831604
sponsor,commemorate,0.5670995670995671,0.3177011013031006
sponsor,broker,0.5396825396825397,0.31751033663749695
sponsor,broker,0.5396825396825397,0.31751033663749695
sponsor,supplier,0.6011904761904762,0.3173443675041199
sponsor,organizer,0.5873015873015873,0.3170430660247803
sponsor,organizer,0.5873015873015873,0.3170430660247803
sponsor,ownership,0.5886243386243386,0.3167355954647064
sponsor,deadline,0.4226190476190476,0.3165718615055084
sponsor,own,0.6507936507936508,0.3156591057777405
sponsor,contract,0.6011904761904762,0.31359392404556274
sponsor,idea,0.0,0.313483327627182
sponsor,email,0.0,0.31344741582870483
sponsor,information,0.4783549783549783,0.31301602721214294
sponsor,bidder,0.4365079365079365,0.3129769265651703
sponsor,aid,0.0,0.3127407431602478
sponsor,student,0.5238095238095238,0.31163644790649414
sponsor,public,0.4365079365079365,0.31064099073410034
sponsor,publish,0.5238095238095238,0.30968910455703735
sponsor,sport,0.6761904761904761,0.30812811851501465
sponsor,mission,0.6190476190476191,0.3074187636375427
sponsor,mission,0.6190476190476191,0.3074187636375427
sponsor,guest,0.44761904761904764,0.3073863089084625
sponsor,publication,0.48917748917748916,0.30730974674224854
sponsor,to,0.5476190476190476,0.3063177168369293
sponsor,friend,0.4365079365079365,0.3052670359611511
sponsor,interest,0.4900793650793651,0.30316421389579773
sponsor,investment,0.32857142857142857,0.30241307616233826
sponsor,coordinate,0.5738095238095239,0.3020056188106537
sponsor,coordinate,0.5738095238095239,0.3020056188106537
sponsor,address,0.42857142857142855,0.3013153076171875
sponsor,address,0.42857142857142855,0.3013153076171875
sponsor,spouse,0.8222222222222222,0.3012009263038635
sponsor,bill,0.0,0.3002752661705017
sponsor,person,0.6626984126984127,0.2997191250324249
sponsor,candidate,0.41798941798941797,0.2991722822189331
sponsor,customer,0.6011904761904762,0.2988812029361725
sponsor,occasion,0.6011904761904762,0.29852408170700073
sponsor,status,0.5396825396825397,0.29712629318237305
