CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
series,book,0.0,0.4743209481239319
series,novel,0.45555555555555555,0.4661720097064972
series,story,0.5777777777777778,0.43868207931518555
series,introduction,0.3333333333333333,0.4344048798084259
series,film,0.47222222222222215,0.41306763887405396
series,feature,0.5396825396825397,0.40293073654174805
series,tale,0.47222222222222215,0.3836873769760132
series,character,0.5185185185185185,0.3802518844604492
series,part,0.47222222222222215,0.37817397713661194
series,movie,0.5777777777777778,0.37739619612693787
series,review,0.6944444444444443,0.36632969975471497
series,collection,0.5111111111111111,0.36597737669944763
series,action,0.4444444444444444,0.36017537117004395
series,end,0.5,0.35720187425613403
series,author,0.0,0.35369953513145447
series,author,0.0,0.35369953513145447
series,author,0.0,0.35369953513145447
series,creator,0.373015873015873,0.3517743945121765
series,commentary,0.4222222222222222,0.347634881734848
series,set,0.6666666666666666,0.34718605875968933
series,theme,0.5777777777777778,0.346180260181427
series,title,0.5777777777777778,0.340274840593338
series,line,0.4444444444444444,0.33347710967063904
series,couple,0.4444444444444444,0.3321370780467987
series,world,0.45555555555555555,0.33175837993621826
series,genre,0.7000000000000001,0.33166176080703735
series,genre,0.7000000000000001,0.33166176080703735
series,conclusion,0.3444444444444444,0.3308790326118469
series,premise,0.7158730158730159,0.3278149366378784
series,course,0.5555555555555555,0.323559045791626
series,course,0.5555555555555555,0.323559045791626
series,read,0.4444444444444444,0.32161086797714233
series,read,0.4444444444444444,0.32161086797714233
series,focus,0.45555555555555555,0.3167787492275238
series,focus,0.45555555555555555,0.3167787492275238
series,life,0.4444444444444444,0.31591013073921204
series,writer,0.6666666666666666,0.31540900468826294
series,complete,0.4305555555555555,0.3119601011276245
series,host,0.47222222222222215,0.31174975633621216
series,performance,0.5050505050505051,0.3111761808395386
series,performance,0.5050505050505051,0.3111761808395386
series,year,0.611111111111111,0.3092488944530487
series,year,0.611111111111111,0.3092488944530487
series,reader,0.5555555555555555,0.3079968988895416
series,decade,0.5555555555555555,0.3058425486087799
series,publication,0.41919191919191917,0.304317831993103
series,number,0.4444444444444444,0.3043045401573181
series,scene,0.7300000000000001,0.3040899634361267
series,exhibit,0.5396825396825397,0.3040851354598999
series,guide,0.5777777777777778,0.3013128340244293
series,guide,0.5777777777777778,0.3013128340244293
series,memoir,0.5555555555555555,0.2971891760826111
series,appearance,0.5111111111111111,0.29635247588157654
series,role,0.4444444444444444,0.2916260063648224
series,role,0.4444444444444444,0.2916260063648224
series,success,0.6428571428571429,0.2905884087085724
series,success,0.6428571428571429,0.2905884087085724
series,battle,0.4444444444444444,0.2894175350666046
series,tour,0.47222222222222215,0.2874787747859955
series,major,0.45555555555555555,0.28612691164016724
series,brand,0.45555555555555555,0.28528231382369995
series,play,0.0,0.28395771980285645
series,event,0.5777777777777778,0.28275513648986816
series,project,0.5396825396825397,0.28096693754196167
series,star,0.611111111111111,0.28096359968185425
series,star,0.611111111111111,0.28096359968185425
series,fact,0.0,0.27922865748405457
series,whole,0.45555555555555555,0.27874207496643066
series,study,0.45555555555555555,0.2782987952232361
series,study,0.45555555555555555,0.2782987952232361
series,study,0.45555555555555555,0.2782987952232361
series,baseball,0.5277777777777778,0.27779218554496765
series,idea,0.47222222222222215,0.27582842111587524
